[iter 0] λ=0.5000 → flips=461
[iter 1] λ=0.7500 → flips=10603
[iter 2] λ=0.6250 → flips=6810
[iter 3] λ=0.5625 → flips=4338
[iter 4] λ=0.5312 → flips=3207
[iter 5] λ=0.5156 → flips=2096
[iter 6] λ=0.5234 → flips=2799
[iter 7] λ=0.5195 → flips=2394
[iter 8] λ=0.5215 → flips=2537
[iter 9] λ=0.5225 → flips=3354
[iter 10] λ=0.5220 → flips=2722
[iter 11] λ=0.5222 → flips=2722
[iter 12] λ=0.5223 → flips=2722
[iter 13] λ=0.5224 → flips=2722
[iter 14] λ=0.5224 → flips=3354
[iter 15] λ=0.5224 → flips=3354
[iter 16] λ=0.5224 → flips=2733
[iter 17] λ=0.5224 → flips=2722
[iter 18] λ=0.5224 → flips=2722
[iter 19] λ=0.5224 → flips=2722

Best λ=0.5234 → flips=2799, correct=879/2784
Number of flips performed: 2799
Cell (virus_11137,host_105273): 0 -> 1
Cell (virus_11137,host_187011): 0 -> 1
Cell (virus_11137,host_59461): 0 -> 1
Cell (virus_11137,host_452653): 0 -> 1
Cell (virus_11137,host_2603869): 0 -> 1
Cell (virus_11137,host_188568): 0 -> 1
Cell (virus_11137,host_270698): 0 -> 1
Cell (virus_11137,host_302402): 0 -> 1
Cell (virus_11137,host_170233): 0 -> 1
Cell (virus_11137,host_867892): 0 -> 1
Cell (virus_11137,host_89399): 0 -> 1
Cell (virus_11137,host_249024): 0 -> 1
Cell (virus_11137,host_2603865): 0 -> 1
Cell (virus_11137,host_59479): 0 -> 1
Cell (virus_11137,host_337453): 0 -> 1
Cell (virus_11137,host_77218): 0 -> 1
Cell (virus_11137,host_329870): 0 -> 1
Cell (virus_11137,host_124756): 0 -> 1
Cell (virus_11137,host_77231): 0 -> 1
Cell (virus_11137,host_2853157): 0 -> 1
Cell (virus_11137,host_58067): 0 -> 1
Cell (virus_11137,host_498220): 0 -> 1
Cell (virus_11137,host_9407): 0 -> 1
Cell (virus_11137,host_298110): 0 -> 1
