[iter 0] λ=0.5000 → flips=0
[iter 1] λ=0.7500 → flips=4577
[iter 2] λ=0.8750 → flips=15775
[iter 3] λ=0.8125 → flips=11840
[iter 4] λ=0.7812 → flips=5692
[iter 5] λ=0.7969 → flips=10331
[iter 6] λ=0.7891 → flips=5864
[iter 7] λ=0.7930 → flips=8016
[iter 8] λ=0.7949 → flips=8760
[iter 9] λ=0.7939 → flips=8016
[iter 10] λ=0.7944 → flips=8016
[iter 11] λ=0.7947 → flips=8760
[iter 12] λ=0.7946 → flips=8016
[iter 13] λ=0.7946 → flips=8760
[iter 14] λ=0.7946 → flips=8016
[iter 15] λ=0.7946 → flips=8760
[iter 16] λ=0.7946 → flips=8760
[iter 17] λ=0.7946 → flips=8760
[iter 18] λ=0.7946 → flips=8016
[iter 19] λ=0.7946 → flips=8760

Best λ=0.7930 → flips=8016, correct=4407/8267
Number of flips performed: 8016
Cell (virus_11137,host_105273): 0 -> 1
Cell (virus_11137,host_109478): 0 -> 1
Cell (virus_11137,host_9435): 0 -> 1
Cell (virus_11137,host_59463): 0 -> 1
Cell (virus_11137,host_109480): 0 -> 1
Cell (virus_11137,host_1633875): 0 -> 1
Cell (virus_11137,host_519446): 0 -> 1
Cell (virus_11137,host_2528591): 0 -> 1
Cell (virus_11137,host_109482): 0 -> 1
Cell (virus_11137,host_51298): 0 -> 1
Cell (virus_11137,host_203696): 0 -> 1
Cell (virus_11137,host_452653): 0 -> 1
Cell (virus_11137,host_138979): 0 -> 1
Cell (virus_11137,host_155915): 0 -> 1
Cell (virus_11137,host_225400): 0 -> 1
Cell (virus_11137,host_155035): 0 -> 1
Cell (virus_11137,host_258925): 0 -> 1
Cell (virus_11137,host_177185): 0 -> 1
Cell (virus_11137,host_187017): 0 -> 1
Cell (virus_11137,host_110941): 0 -> 1
Cell (virus_11137,host_2603869): 0 -> 1
Cell (virus_11137,host_188568): 0 -> 1
Cell (virus_11137,host_1207989): 0 -> 1
Cell (virus_11137,host_188569): 0 -> 1
Cell (virus_11137,host_59453): 0 -> 1
Cell (virus_11137,host_175524): 0 -> 1
Cell (virus_11137,host_186990): 0 -> 1
Cell (virus_11137,host_270698): 0 -> 1
Cell (virus_11137,host_334201): 0 -> 1
Cell (virus_11137,host_249020): 0 -> 1
