Matrix saved as results/braga/20/b1_c0.5/original_matrix.png
Matrix saved as results/braga/20/b1_c0.5/corrupted.png
[iter 0] λ=0.5000 → flips=96
[iter 1] λ=0.7500 → flips=447
[iter 2] λ=0.6250 → flips=435
[iter 3] λ=0.5625 → flips=406
[iter 4] λ=0.5312 → flips=361
[iter 5] λ=0.5469 → flips=386
[iter 6] λ=0.5391 → flips=370
[iter 7] λ=0.5352 → flips=361
[iter 8] λ=0.5371 → flips=370
[iter 9] λ=0.5361 → flips=361
[iter 10] λ=0.5366 → flips=361
[iter 11] λ=0.5369 → flips=370
[iter 12] λ=0.5367 → flips=370
[iter 13] λ=0.5367 → flips=370
[iter 14] λ=0.5367 → flips=361
[iter 15] λ=0.5367 → flips=370
[iter 16] λ=0.5367 → flips=370
[iter 17] λ=0.5367 → flips=370
[iter 18] λ=0.5367 → flips=361
[iter 19] λ=0.5367 → flips=361

Best λ=0.5312 → flips=361, correct=311/365
Number of flips performed: 361
Cell (Hypanartia_lethe,Schisandraceae): 0 -> 1
Cell (Hypanartia_lethe,Aristolochiaceae): 0 -> 1
Cell (Hypanartia_lethe,Chloranthaceae): 0 -> 1
Cell (Hypanartia_lethe,Typhaceae): 0 -> 1
Cell (Hypanartia_lethe,Potamogetonaceae): 0 -> 1
Cell (Hypanartia_lethe,Ceratophyllaceae): 0 -> 1
Cell (Hypanartia_lethe,Rosaceae): 0 -> 1
Cell (Hypanartia_lethe,Cannabaceae): 0 -> 1
Cell (Hypanartia_lethe,Urticaceae): 0 -> 1
Cell (Hypanartia_lethe,Betulaceae): 0 -> 1
Cell (Hypanartia_lethe,Salicaceae): 0 -> 1
Cell (Hypanartia_lethe,Plantaginaceae): 0 -> 1
Cell (Hypanartia_bella,Amborellaceae): 0 -> 1
Cell (Hypanartia_bella,Nymphaeaceae): 0 -> 1
Cell (Hypanartia_bella,Schisandraceae): 0 -> 1
Cell (Hypanartia_bella,Siparunaceae): 0 -> 1
Cell (Hypanartia_bella,Chloranthaceae): 0 -> 1
Cell (Hypanartia_bella,Typhaceae): 0 -> 1
Cell (Hypanartia_bella,Smilacaceae): 0 -> 1
Cell (Hypanartia_bella,Acoraceae): 0 -> 1
Cell (Hypanartia_bella,Ceratophyllaceae): 0 -> 1
