[iter 0] λ=0.5000 → flips=3591
[iter 1] λ=0.2500 → flips=0
[iter 2] λ=0.3750 → flips=120
[iter 3] λ=0.4375 → flips=418
[iter 4] λ=0.4688 → flips=1103
[iter 5] λ=0.4844 → flips=2170
[iter 6] λ=0.4922 → flips=2703
[iter 7] λ=0.4961 → flips=3052
[iter 8] λ=0.4980 → flips=3266
[iter 9] λ=0.4990 → flips=3556
[iter 10] λ=0.4985 → flips=3425
[iter 11] λ=0.4988 → flips=3437
[iter 12] λ=0.4989 → flips=3544
[iter 13] λ=0.4988 → flips=3537
[iter 14] λ=0.4988 → flips=3537
[iter 15] λ=0.4988 → flips=3537
[iter 16] λ=0.4988 → flips=3437
[iter 17] λ=0.4988 → flips=3437
[iter 18] λ=0.4988 → flips=3537
[iter 19] λ=0.4988 → flips=3437

Best λ=0.4988 → flips=3537, correct=2473/3499
Number of flips performed: 3537
Cell (virus_11137,host_294653): 0 -> 1
Cell (virus_11137,host_3380546): 0 -> 1
Cell (virus_11137,host_9435): 0 -> 1
Cell (virus_11137,host_257882): 0 -> 1
Cell (virus_11137,host_519446): 0 -> 1
Cell (virus_11137,host_386774): 0 -> 1
Cell (virus_11137,host_392004): 0 -> 1
Cell (virus_11137,host_225400): 0 -> 1
Cell (virus_11137,host_385037): 0 -> 1
Cell (virus_11137,host_258925): 0 -> 1
Cell (virus_11137,host_188569): 0 -> 1
Cell (virus_11137,host_59453): 0 -> 1
Cell (virus_11137,host_175524): 0 -> 1
Cell (virus_11137,host_584995): 0 -> 1
Cell (virus_11137,host_58069): 0 -> 1
Cell (virus_11137,host_196296): 0 -> 1
Cell (virus_11137,host_867892): 0 -> 1
Cell (virus_11137,host_476588): 0 -> 1
Cell (virus_11137,host_608659): 0 -> 1
Cell (virus_11137,host_608708): 0 -> 1
Cell (virus_11137,host_2603866): 0 -> 1
Cell (virus_11137,host_59478): 0 -> 1
Cell (virus_11137,host_337453): 0 -> 1
Cell (virus_11137,host_1195082): 0 -> 1
Cell (virus_11137,host_166054): 0 -> 1
Cell (virus_11137,host_328804): 0 -> 1
Cell (virus_11137,host_58057): 0 -> 1
Cell (virus_11137,host_77231): 0 -> 1
Cell (virus_11137,host_372077): 0 -> 1
Cell (virus_11137,host_58067): 0 -> 1
Cell (virus_11137,host_58071): 0 -> 1
Cell (virus_11137,host_58060): 0 -> 1
Cell (virus_11137,host_326081): 0 -> 1
Cell (virus_11137,host_9417): 0 -> 1
Cell (virus_11137,host_192403): 0 -> 1
Cell (virus_11137,host_27660): 0 -> 1
Cell (virus_11137,host_177160): 0 -> 1
Cell (virus_11137,host_27642): 0 -> 1
Cell (virus_11137,host_89673): 0 -> 1
Cell (virus_11137,host_9414): 0 -> 1
Cell (virus_11137,host_1434095): 0 -> 1
Cell (virus_11137,host_221086): 0 -> 1
Cell (virus_11137,host_187007): 0 -> 1
Cell (virus_11137,host_27622): 0 -> 1
Cell (virus_11137,host_999964): 0 -> 1
Cell (virus_11137,host_9438): 0 -> 1
Cell (virus_11137,host_258944): 0 -> 1
Cell (virus_11137,host_59485): 0 -> 1
Cell (virus_1244203,host_294653): 0 -> 1
Cell (virus_1244203,host_3380546): 0 -> 1
Cell (virus_1244203,host_9435): 0 -> 1
Cell (virus_1244203,host_1633875): 0 -> 1
Cell (virus_1244203,host_519446): 0 -> 1
Cell (virus_1244203,host_109482): 0 -> 1
Cell (virus_1244203,host_386774): 0 -> 1
Cell (virus_1244203,host_392004): 0 -> 1
