Matrix saved as results/braga/53/b1_c0.1/original_matrix.png
Matrix saved as results/braga/53/b1_c0.1/corrupted.png
[iter 0] λ=0.5000 → flips=83
[iter 1] λ=0.7500 → flips=320
[iter 2] λ=0.6250 → flips=320
[iter 3] λ=0.5625 → flips=267
[iter 4] λ=0.5312 → flips=129
[iter 5] λ=0.5469 → flips=171
[iter 6] λ=0.5547 → flips=184
[iter 7] λ=0.5586 → flips=238
[iter 8] λ=0.5566 → flips=217
[iter 9] λ=0.5557 → flips=184
[iter 10] λ=0.5562 → flips=217
[iter 11] λ=0.5559 → flips=184
[iter 12] λ=0.5560 → flips=217
[iter 13] λ=0.5560 → flips=184
[iter 14] λ=0.5560 → flips=217
[iter 15] λ=0.5560 → flips=184
[iter 16] λ=0.5560 → flips=184
[iter 17] λ=0.5560 → flips=184
[iter 18] λ=0.5560 → flips=184
[iter 19] λ=0.5560 → flips=217

Best λ=0.5566 → flips=217, correct=161/206
Number of flips performed: 217
Cell (Hypanartia_lethe,Schisandraceae): 0 -> 1
Cell (Hypanartia_lethe,Typhaceae): 0 -> 1
Cell (Hypanartia_lethe,Fabaceae): 0 -> 1
Cell (Hypanartia_lethe,Rhamnaceae): 0 -> 1
Cell (Hypanartia_lethe,Ulmaceae): 0 -> 1
Cell (Hypanartia_lethe,Plantaginaceae): 0 -> 1
Cell (Hypanartia_bella,Amborellaceae): 0 -> 1
Cell (Hypanartia_bella,Schisandraceae): 0 -> 1
Cell (Hypanartia_bella,Acoraceae): 0 -> 1
Cell (Hypanartia_bella,Rhamnaceae): 0 -> 1
Cell (Hypanartia_bella,Ulmaceae): 0 -> 1
Cell (Hypanartia_bella,Plantaginaceae): 0 -> 1
Cell (Vanessa_itea,Fabaceae): 0 -> 1
Cell (Vanessa_itea,Ulmaceae): 0 -> 1
Cell (Vanessa_itea,Cannabaceae): 0 -> 1
Cell (Vanessa_itea,Malvaceae): 0 -> 1
Cell (Vanessa_itea,Ericaceae): 0 -> 1
Cell (Vanessa_itea,Asteraceae): 0 -> 1
Cell (Vanessa_itea,Plantaginaceae): 0 -> 1
Cell (Vanessa_annabella,Nymphaeaceae): 0 -> 1
Cell (Vanessa_annabella,Chloranthaceae): 0 -> 1
