Matrix saved as results/braga/97/b0_c0.5/original_matrix.png
Matrix saved as results/braga/97/b0_c0.5/corrupted.png
[iter 0] λ=0.5000 → flips=205
[iter 1] λ=0.7500 → flips=296
[iter 2] λ=0.6250 → flips=296
[iter 3] λ=0.5625 → flips=273
[iter 4] λ=0.5312 → flips=238
[iter 5] λ=0.5156 → flips=238
[iter 6] λ=0.5078 → flips=225
[iter 7] λ=0.5117 → flips=234
[iter 8] λ=0.5098 → flips=225
[iter 9] λ=0.5107 → flips=225
[iter 10] λ=0.5112 → flips=234
[iter 11] λ=0.5110 → flips=225
[iter 12] λ=0.5111 → flips=234
[iter 13] λ=0.5110 → flips=234
[iter 14] λ=0.5110 → flips=225
[iter 15] λ=0.5110 → flips=225
[iter 16] λ=0.5110 → flips=225
[iter 17] λ=0.5110 → flips=225
[iter 18] λ=0.5110 → flips=234
[iter 19] λ=0.5110 → flips=234

Best λ=0.5078 → flips=225, correct=177/229
Number of flips performed: 225
Cell (Hypanartia_lethe,Typhaceae): 0 -> 1
Cell (Hypanartia_lethe,Fabaceae): 0 -> 1
Cell (Hypanartia_lethe,Rosaceae): 0 -> 1
Cell (Hypanartia_lethe,Cannabaceae): 0 -> 1
Cell (Hypanartia_lethe,Urticaceae): 0 -> 1
Cell (Hypanartia_lethe,Salicaceae): 0 -> 1
Cell (Hypanartia_lethe,Malvaceae): 0 -> 1
Cell (Hypanartia_lethe,Asteraceae): 0 -> 1
Cell (Hypanartia_bella,Typhaceae): 0 -> 1
Cell (Hypanartia_bella,Potamogetonaceae): 0 -> 1
Cell (Hypanartia_bella,Ceratophyllaceae): 0 -> 1
Cell (Hypanartia_bella,Rosaceae): 0 -> 1
Cell (Hypanartia_bella,Salicaceae): 0 -> 1
Cell (Hypanartia_bella,Asteraceae): 0 -> 1
Cell (Vanessa_itea,Siparunaceae): 0 -> 1
Cell (Vanessa_itea,Potamogetonaceae): 0 -> 1
Cell (Vanessa_itea,Betulaceae): 0 -> 1
Cell (Vanessa_itea,Salicaceae): 0 -> 1
Cell (Vanessa_itea,Malvaceae): 0 -> 1
Cell (Vanessa_itea,Ericaceae): 0 -> 1
Cell (Vanessa_itea,Asteraceae): 0 -> 1
Cell (Vanessa_itea,Boraginaceae): 0 -> 1
Cell (Vanessa_annabella,Amborellaceae): 0 -> 1
Cell (Vanessa_annabella,Siparunaceae): 0 -> 1
Cell (Vanessa_annabella,Aristolochiaceae): 0 -> 1
Cell (Vanessa_annabella,Potamogetonaceae): 0 -> 1
Cell (Vanessa_annabella,Fabaceae): 0 -> 1
Cell (Vanessa_annabella,Rosaceae): 0 -> 1
Cell (Vanessa_annabella,Ulmaceae): 0 -> 1
Cell (Vanessa_annabella,Urticaceae): 0 -> 1
Cell (Vanessa_annabella,Malvaceae): 0 -> 1
Cell (Vanessa_annabella,Grossulariaceae): 0 -> 1
Cell (Vanessa_annabella,Asteraceae): 0 -> 1
