Matrix saved as results/braga/20/b4_c0.5/original_matrix.png
Matrix saved as results/braga/20/b4_c0.5/corrupted.png
[iter 0] λ=0.5000 → flips=151
[iter 1] λ=0.7500 → flips=455
[iter 2] λ=0.6250 → flips=455
[iter 3] λ=0.5625 → flips=313
[iter 4] λ=0.5938 → flips=439
[iter 5] λ=0.5781 → flips=314
[iter 6] λ=0.5859 → flips=352
[iter 7] λ=0.5898 → flips=439
[iter 8] λ=0.5879 → flips=352
[iter 9] λ=0.5889 → flips=352
[iter 10] λ=0.5894 → flips=439
[iter 11] λ=0.5891 → flips=439
[iter 12] λ=0.5890 → flips=352
[iter 13] λ=0.5891 → flips=439
[iter 14] λ=0.5890 → flips=352
[iter 15] λ=0.5890 → flips=352
[iter 16] λ=0.5890 → flips=439
[iter 17] λ=0.5890 → flips=439
[iter 18] λ=0.5890 → flips=439
[iter 19] λ=0.5890 → flips=352

Best λ=0.5859 → flips=352, correct=292/369
Number of flips performed: 352
Cell (Hypanartia_lethe,Schisandraceae): 0 -> 1
Cell (Hypanartia_lethe,Aristolochiaceae): 0 -> 1
Cell (Hypanartia_lethe,Chloranthaceae): 0 -> 1
Cell (Hypanartia_lethe,Fabaceae): 0 -> 1
Cell (Hypanartia_lethe,Rosaceae): 0 -> 1
Cell (Hypanartia_lethe,Rhamnaceae): 0 -> 1
Cell (Hypanartia_lethe,Ulmaceae): 0 -> 1
Cell (Hypanartia_lethe,Betulaceae): 0 -> 1
Cell (Hypanartia_lethe,Malvaceae): 0 -> 1
Cell (Hypanartia_lethe,Ericaceae): 0 -> 1
Cell (Hypanartia_lethe,Asteraceae): 0 -> 1
Cell (Hypanartia_lethe,Plantaginaceae): 0 -> 1
Cell (Hypanartia_lethe,Boraginaceae): 0 -> 1
Cell (Hypanartia_bella,Amborellaceae): 0 -> 1
Cell (Hypanartia_bella,Siparunaceae): 0 -> 1
Cell (Hypanartia_bella,Smilacaceae): 0 -> 1
Cell (Hypanartia_bella,Potamogetonaceae): 0 -> 1
Cell (Hypanartia_bella,Ulmaceae): 0 -> 1
