Matrix saved as results/braga/119/b1_c0.5/original_matrix.png
Matrix saved as results/braga/119/b1_c0.5/corrupted.png
[iter 0] λ=0.5000 → flips=24
[iter 1] λ=0.7500 → flips=488
[iter 2] λ=0.6250 → flips=476
[iter 3] λ=0.5625 → flips=109
[iter 4] λ=0.5938 → flips=378
[iter 5] λ=0.5781 → flips=269
[iter 6] λ=0.5703 → flips=172
[iter 7] λ=0.5742 → flips=264
[iter 8] λ=0.5723 → flips=225
[iter 9] λ=0.5713 → flips=184
[iter 10] λ=0.5718 → flips=184
[iter 11] λ=0.5720 → flips=184
[iter 12] λ=0.5721 → flips=184
[iter 13] λ=0.5722 → flips=184
[iter 14] λ=0.5722 → flips=184
[iter 15] λ=0.5723 → flips=317
[iter 16] λ=0.5722 → flips=184
[iter 17] λ=0.5722 → flips=184
[iter 18] λ=0.5722 → flips=184
[iter 19] λ=0.5722 → flips=184

Best λ=0.5713 → flips=184, correct=73/192
Number of flips performed: 184
Cell (Hypanartia_lethe,Schisandraceae): 0 -> 1
Cell (Hypanartia_lethe,Siparunaceae): 0 -> 1
Cell (Hypanartia_lethe,Aristolochiaceae): 0 -> 1
Cell (Hypanartia_lethe,Potamogetonaceae): 0 -> 1
Cell (Hypanartia_lethe,Ceratophyllaceae): 0 -> 1
Cell (Hypanartia_lethe,Fabaceae): 0 -> 1
Cell (Hypanartia_lethe,Rhamnaceae): 0 -> 1
Cell (Hypanartia_lethe,Cannabaceae): 0 -> 1
Cell (Hypanartia_lethe,Urticaceae): 0 -> 1
Cell (Hypanartia_lethe,Salicaceae): 0 -> 1
Cell (Hypanartia_lethe,Grossulariaceae): 0 -> 1
Cell (Hypanartia_lethe,Asteraceae): 0 -> 1
Cell (Hypanartia_bella,Nymphaeaceae): 0 -> 1
Cell (Hypanartia_bella,Schisandraceae): 0 -> 1
Cell (Hypanartia_bella,Aristolochiaceae): 0 -> 1
Cell (Hypanartia_bella,Chloranthaceae): 0 -> 1
