[iter 0] λ=0.5000 → flips=1435
[iter 1] λ=0.7500 → flips=10086
[iter 2] λ=0.6250 → flips=6300
[iter 3] λ=0.5625 → flips=4741
[iter 4] λ=0.5938 → flips=5481
[iter 5] λ=0.6094 → flips=6079
[iter 6] λ=0.6016 → flips=5526
[iter 7] λ=0.6055 → flips=5951
[iter 8] λ=0.6035 → flips=5648
[iter 9] λ=0.6025 → flips=5596
[iter 10] λ=0.6021 → flips=5596
[iter 11] λ=0.6018 → flips=5553
[iter 12] λ=0.6019 → flips=5563
[iter 13] λ=0.6020 → flips=5563
[iter 14] λ=0.6020 → flips=5563
[iter 15] λ=0.6020 → flips=5593
[iter 16] λ=0.6020 → flips=5593
[iter 17] λ=0.6020 → flips=5611
[iter 18] λ=0.6020 → flips=5563
[iter 19] λ=0.6020 → flips=5563

Best λ=0.6019 → flips=5563, correct=3137/5567
Number of flips performed: 5563
Cell (virus_11137,host_105295): 0 -> 1
Cell (virus_11137,host_51300): 0 -> 1
Cell (virus_11137,host_246814): 0 -> 1
Cell (virus_11137,host_109478): 0 -> 1
Cell (virus_11137,host_3380546): 0 -> 1
Cell (virus_11137,host_160974): 0 -> 1
Cell (virus_11137,host_109482): 0 -> 1
Cell (virus_11137,host_225399): 0 -> 1
Cell (virus_11137,host_386774): 0 -> 1
Cell (virus_11137,host_1911917): 0 -> 1
Cell (virus_11137,host_203696): 0 -> 1
Cell (virus_11137,host_98922): 0 -> 1
Cell (virus_11137,host_2015597): 0 -> 1
Cell (virus_11137,host_258925): 0 -> 1
Cell (virus_11137,host_187017): 0 -> 1
Cell (virus_11137,host_110941): 0 -> 1
Cell (virus_11137,host_1207989): 0 -> 1
Cell (virus_11137,host_270698): 0 -> 1
Cell (virus_11137,host_584995): 0 -> 1
Cell (virus_11137,host_58069): 0 -> 1
Cell (virus_11137,host_188570): 0 -> 1
Cell (virus_11137,host_196296): 0 -> 1
Cell (virus_11137,host_188572): 0 -> 1
Cell (virus_11137,host_196889): 0 -> 1
Cell (virus_11137,host_320431): 0 -> 1
Cell (virus_11137,host_178895): 0 -> 1
Cell (virus_11137,host_76834): 0 -> 1
Cell (virus_11137,host_608708): 0 -> 1
Cell (virus_11137,host_430491): 0 -> 1
Cell (virus_11137,host_476589): 0 -> 1
Cell (virus_11137,host_249024): 0 -> 1
Cell (virus_11137,host_2603865): 0 -> 1
Cell (virus_11137,host_519041): 0 -> 1
Cell (virus_11137,host_302408): 0 -> 1
Cell (virus_11137,host_59478): 0 -> 1
Cell (virus_11137,host_337453): 0 -> 1
Cell (virus_11137,host_329870): 0 -> 1
Cell (virus_11137,host_549403): 0 -> 1
Cell (virus_11137,host_132908): 0 -> 1
Cell (virus_11137,host_196297): 0 -> 1
Cell (virus_11137,host_328804): 0 -> 1
Cell (virus_11137,host_9403): 0 -> 1
Cell (virus_11137,host_58057): 0 -> 1
