[iter 0] λ=0.5000 → flips=1166
[iter 1] λ=0.7500 → flips=1296
[iter 2] λ=0.6250 → flips=1296
[iter 3] λ=0.5625 → flips=1296
[iter 4] λ=0.5312 → flips=1290
[iter 5] λ=0.5156 → flips=1280
[iter 6] λ=0.5078 → flips=1265
[iter 7] λ=0.5039 → flips=1261
[iter 8] λ=0.5020 → flips=1172
[iter 9] λ=0.5029 → flips=1172
[iter 10] λ=0.5034 → flips=1261
[iter 11] λ=0.5032 → flips=1261
[iter 12] λ=0.5031 → flips=1172
[iter 13] λ=0.5031 → flips=1172
[iter 14] λ=0.5031 → flips=1172
[iter 15] λ=0.5032 → flips=1172
[iter 16] λ=0.5032 → flips=1261
[iter 17] λ=0.5032 → flips=1261
[iter 18] λ=0.5032 → flips=1172
[iter 19] λ=0.5032 → flips=1172

Best λ=0.5039 → flips=1261, correct=1135/1224
Number of flips performed: 1261
Cell (virus_11137,host_375553): 0 -> 1
Cell (virus_11137,host_160974): 0 -> 1
Cell (virus_11137,host_386774): 0 -> 1
Cell (virus_11137,host_392318): 0 -> 1
Cell (virus_11137,host_685731): 0 -> 1
Cell (virus_11137,host_186990): 0 -> 1
Cell (virus_11137,host_58069): 0 -> 1
Cell (virus_11137,host_169756): 0 -> 1
Cell (virus_11137,host_337453): 0 -> 1
Cell (virus_11137,host_549403): 0 -> 1
Cell (virus_11137,host_77231): 0 -> 1
Cell (virus_11137,host_372077): 0 -> 1
Cell (virus_11137,host_58083): 0 -> 1
Cell (virus_11137,host_94956): 0 -> 1
Cell (virus_11137,host_574064): 0 -> 1
Cell (virus_11137,host_40230): 0 -> 1
Cell (virus_11137,host_40224): 0 -> 1
Cell (virus_11137,host_177162): 0 -> 1
Cell (virus_11137,host_409031): 0 -> 1
Cell (virus_11137,host_3371013): 0 -> 1
Cell (virus_11137,host_1434095): 0 -> 1
Cell (virus_11137,host_187007): 0 -> 1
Cell (virus_11137,host_258934): 0 -> 1
Cell (virus_11137,host_258930): 0 -> 1
Cell (virus_11137,host_999321): 0 -> 1
Cell (virus_11137,host_258889): 0 -> 1
Cell (virus_1244203,host_9435): 0 -> 1
Cell (virus_1244203,host_1633875): 0 -> 1
Cell (virus_1244203,host_386774): 0 -> 1
Cell (virus_1244203,host_526407): 0 -> 1
Cell (virus_1244203,host_685731): 0 -> 1
Cell (virus_1244203,host_376555): 0 -> 1
Cell (virus_1244203,host_59478): 0 -> 1
Cell (virus_1244203,host_328804): 0 -> 1
Cell (virus_1244203,host_903567): 0 -> 1
Cell (virus_1244203,host_58083): 0 -> 1
Cell (virus_1244203,host_77233): 0 -> 1
Cell (virus_1244203,host_40233): 0 -> 1
Cell (virus_1244203,host_40224): 0 -> 1
Cell (virus_1244203,host_1434095): 0 -> 1
Cell (virus_1244203,host_153297): 0 -> 1
Cell (virus_1244203,host_61862): 0 -> 1
Cell (virus_1244203,host_258909): 0 -> 1
Cell (virus_1244203,host_3371014): 0 -> 1
Cell (virus_3433754,host_9435): 0 -> 1
Cell (virus_3433754,host_1633875): 0 -> 1
Cell (virus_3433754,host_386774): 0 -> 1
Cell (virus_3433754,host_526407): 0 -> 1
Cell (virus_3433754,host_685731): 0 -> 1
Cell (virus_3433754,host_376555): 0 -> 1
Cell (virus_3433754,host_59478): 0 -> 1
Cell (virus_3433754,host_328804): 0 -> 1
Cell (virus_3433754,host_903567): 0 -> 1
Cell (virus_3433754,host_58083): 0 -> 1
Cell (virus_3433754,host_77233): 0 -> 1
Cell (virus_3433754,host_40233): 0 -> 1
Cell (virus_3433754,host_40224): 0 -> 1
Cell (virus_3433754,host_1434095): 0 -> 1
Cell (virus_3433754,host_153297): 0 -> 1
Cell (virus_3433754,host_61862): 0 -> 1
Cell (virus_3433754,host_258909): 0 -> 1
Cell (virus_3433754,host_3371014): 0 -> 1
Cell (virus_3433753,host_1633875): 0 -> 1
Cell (virus_3433753,host_386774): 0 -> 1
Cell (virus_3433753,host_526407): 0 -> 1
Cell (virus_3433753,host_187017): 0 -> 1
Cell (virus_3433753,host_685731): 0 -> 1
Cell (virus_3433753,host_376555): 0 -> 1
Cell (virus_3433753,host_328804): 0 -> 1
Cell (virus_3433753,host_903567): 0 -> 1
