Matrix saved as results/braga/9/b1_c0.1/original_matrix.png
Matrix saved as results/braga/9/b1_c0.1/corrupted.png
[iter 0] λ=0.5000 → flips=47
[iter 1] λ=0.7500 → flips=360
[iter 2] λ=0.6250 → flips=360
[iter 3] λ=0.5625 → flips=64
[iter 4] λ=0.5938 → flips=109
[iter 5] λ=0.5781 → flips=77
[iter 6] λ=0.5859 → flips=78
[iter 7] λ=0.5898 → flips=78
[iter 8] λ=0.5918 → flips=109
[iter 9] λ=0.5908 → flips=79
[iter 10] λ=0.5913 → flips=79
[iter 11] λ=0.5916 → flips=79
[iter 12] λ=0.5917 → flips=79
[iter 13] λ=0.5917 → flips=79
[iter 14] λ=0.5918 → flips=109
[iter 15] λ=0.5918 → flips=79
[iter 16] λ=0.5918 → flips=79
[iter 17] λ=0.5918 → flips=109
[iter 18] λ=0.5918 → flips=109
[iter 19] λ=0.5918 → flips=79

Best λ=0.5938 → flips=109, correct=64/101
Number of flips performed: 109
Cell (Hypanartia_lethe,Schisandraceae): 0 -> 1
Cell (Hypanartia_lethe,Siparunaceae): 0 -> 1
Cell (Hypanartia_lethe,Smilacaceae): 0 -> 1
Cell (Hypanartia_lethe,Rhamnaceae): 0 -> 1
Cell (Hypanartia_bella,Schisandraceae): 0 -> 1
Cell (Hypanartia_bella,Chloranthaceae): 0 -> 1
Cell (Hypanartia_bella,Smilacaceae): 0 -> 1
Cell (Hypanartia_bella,Rhamnaceae): 0 -> 1
Cell (Vanessa_itea,Smilacaceae): 0 -> 1
Cell (Vanessa_itea,Potamogetonaceae): 0 -> 1
Cell (Vanessa_annabella,Amborellaceae): 0 -> 1
Cell (Vanessa_annabella,Smilacaceae): 0 -> 1
Cell (Vanessa_annabella,Potamogetonaceae): 0 -> 1
Cell (Vanessa_annabella,Acoraceae): 0 -> 1
Cell (Vanessa_annabella,Rosaceae): 0 -> 1
Cell (Vanessa_annabella,Malvaceae): 0 -> 1
Cell (Vanessa_hippomene,Smilacaceae): 0 -> 1
Cell (Vanessa_hippomene,Potamogetonaceae): 0 -> 1
Cell (Vanessa_dimorphica,Smilacaceae): 0 -> 1
Cell (Vanessa_dimorphica,Potamogetonaceae): 0 -> 1
Cell (Vanessa_kershawi,Schisandraceae): 0 -> 1
Cell (Vanessa_kershawi,Chloranthaceae): 0 -> 1
Cell (Vanessa_kershawi,Smilacaceae): 0 -> 1
Cell (Vanessa_kershawi,Potamogetonaceae): 0 -> 1
Cell (Vanessa_kershawi,Ulmaceae): 0 -> 1
Cell (Vanessa_kershawi,Cannabaceae): 0 -> 1
Cell (Vanessa_cardui,Nymphaeaceae): 0 -> 1
Cell (Vanessa_cardui,Siparunaceae): 0 -> 1
Cell (Vanessa_cardui,Chloranthaceae): 0 -> 1
Cell (Vanessa_cardui,Smilacaceae): 0 -> 1
Cell (Vanessa_cardui,Potamogetonaceae): 0 -> 1
Cell (Vanessa_cardui,Ulmaceae): 0 -> 1
