Matrix saved as results/braga/42/b0_c0.5/original_matrix.png
Matrix saved as results/braga/42/b0_c0.5/corrupted.png
[iter 0] λ=0.5000 → flips=39
[iter 1] λ=0.2500 → flips=0
[iter 2] λ=0.3750 → flips=5
[iter 3] λ=0.4375 → flips=20
[iter 4] λ=0.4688 → flips=24
[iter 5] λ=0.4844 → flips=27
[iter 6] λ=0.4766 → flips=24
[iter 7] λ=0.4805 → flips=24
[iter 8] λ=0.4824 → flips=24
[iter 9] λ=0.4834 → flips=27
[iter 10] λ=0.4829 → flips=27
[iter 11] λ=0.4827 → flips=24
[iter 12] λ=0.4828 → flips=24
[iter 13] λ=0.4828 → flips=27
[iter 14] λ=0.4828 → flips=24
[iter 15] λ=0.4828 → flips=27
[iter 16] λ=0.4828 → flips=27
[iter 17] λ=0.4828 → flips=27
[iter 18] λ=0.4828 → flips=27
[iter 19] λ=0.4828 → flips=24

Best λ=0.4688 → flips=24, correct=19/25
Number of flips performed: 24
Cell (Vanessa_annabella,Rosaceae): 0 -> 1
Cell (Vanessa_annabella,Boraginaceae): 0 -> 1
Cell (Vanessa_hippomene,Chloranthaceae): 0 -> 1
Cell (Vanessa_dimorphica,Amborellaceae): 0 -> 1
Cell (Vanessa_virginiensis,Chloranthaceae): 0 -> 1
Cell (Vanessa_abyssinica,Ulmaceae): 0 -> 1
Cell (Vanessa_atalanta,Rosaceae): 0 -> 1
Cell (Vanessa_indica,Fabaceae): 0 -> 1
Cell (Antanartia_delius,Malvaceae): 0 -> 1
Cell (Kaniska_canace,Siparunaceae): 0 -> 1
Cell (Nymphalis_l_album,Aristolochiaceae): 0 -> 1
Cell (Nymphalis_l_album,Rosaceae): 0 -> 1
Cell (Nymphalis_l_album,Rhamnaceae): 0 -> 1
Cell (Nymphalis_polychloros,Schisandraceae): 0 -> 1
Cell (Nymphalis_polychloros,Rosaceae): 0 -> 1
Cell (Nymphalis_californica,Siparunaceae): 0 -> 1
Cell (Nymphalis_xanthomelas,Rosaceae): 0 -> 1
Cell (Nymphalis_antiopa,Aristolochiaceae): 0 -> 1
Cell (Nymphalis_antiopa,Rosaceae): 0 -> 1
Cell (Nymphalis_antiopa,Ulmaceae): 0 -> 1
Cell (Polygonia_c_aureum,Rosaceae): 0 -> 1
Cell (Polygonia_c_aureum,Betulaceae): 0 -> 1
Cell (Polygonia_egea,Ceratophyllaceae): 0 -> 1
Cell (Polygonia_satyrus,Acoraceae): 0 -> 1
Matrix saved as results/braga/42/b0_c0.5/flipped_matrix.png
Metrics: {'precision': 0.7916666666666666, 'recall': 0.76, 'f1': 0.7755102040816326, 'TP': 19, 'FP': 5, 'FN': 6}
[Elbow detection] flip ≈ 24, λ ≈ 0.44897959183673464
Number of flips performed (elbow): 24
Cell (Vanessa_annabella,Rosaceae): 0 -> 1
Cell (Vanessa_annabella,Boraginaceae): 0 -> 1
Cell (Vanessa_hippomene,Chloranthaceae): 0 -> 1
Cell (Vanessa_dimorphica,Amborellaceae): 0 -> 1
Cell (Vanessa_virginiensis,Chloranthaceae): 0 -> 1
Cell (Vanessa_abyssinica,Ulmaceae): 0 -> 1
Cell (Vanessa_atalanta,Rosaceae): 0 -> 1
Cell (Vanessa_indica,Fabaceae): 0 -> 1
Cell (Antanartia_delius,Malvaceae): 0 -> 1
Cell (Kaniska_canace,Siparunaceae): 0 -> 1
Cell (Nymphalis_l_album,Aristolochiaceae): 0 -> 1
Cell (Nymphalis_l_album,Rosaceae): 0 -> 1
Cell (Nymphalis_l_album,Rhamnaceae): 0 -> 1
Cell (Nymphalis_polychloros,Schisandraceae): 0 -> 1
Cell (Nymphalis_polychloros,Rosaceae): 0 -> 1
Cell (Nymphalis_californica,Siparunaceae): 0 -> 1
Cell (Nymphalis_xanthomelas,Rosaceae): 0 -> 1
Cell (Nymphalis_antiopa,Aristolochiaceae): 0 -> 1
Cell (Nymphalis_antiopa,Rosaceae): 0 -> 1
Cell (Nymphalis_antiopa,Ulmaceae): 0 -> 1
Cell (Polygonia_c_aureum,Rosaceae): 0 -> 1
Cell (Polygonia_c_aureum,Betulaceae): 0 -> 1
Cell (Polygonia_egea,Ceratophyllaceae): 0 -> 1
Cell (Polygonia_satyrus,Acoraceae): 0 -> 1
Matrix saved as results/braga/42/b0_c0.5/flipped_matrix_elbow.png
Elbow Metrics: {'precision': 0.7916666666666666, 'recall': 0.76, 'f1': 0.7755102040816326, 'TP': 19, 'FP': 5, 'FN': 6}
