[iter 0] λ=0.5000 → flips=2002
[iter 1] λ=0.7500 → flips=9974
[iter 2] λ=0.6250 → flips=7093
[iter 3] λ=0.5625 → flips=5403
[iter 4] λ=0.5312 → flips=4485
[iter 5] λ=0.5469 → flips=4781
[iter 6] λ=0.5547 → flips=4900
[iter 7] λ=0.5586 → flips=5365
[iter 8] λ=0.5566 → flips=4910
[iter 9] λ=0.5576 → flips=5286
[iter 10] λ=0.5571 → flips=4927
[iter 11] λ=0.5574 → flips=4927
[iter 12] λ=0.5575 → flips=4942
[iter 13] λ=0.5576 → flips=4942
[iter 14] λ=0.5576 → flips=5286
[iter 15] λ=0.5576 → flips=4954
[iter 16] λ=0.5576 → flips=4954
[iter 17] λ=0.5576 → flips=4954
[iter 18] λ=0.5576 → flips=4954
[iter 19] λ=0.5576 → flips=4954

Best λ=0.5576 → flips=5286, correct=2829/5163
Number of flips performed: 5286
Cell (virus_11137,host_105295): 0 -> 1
Cell (virus_11137,host_51300): 0 -> 1
Cell (virus_11137,host_246814): 0 -> 1
Cell (virus_11137,host_109478): 0 -> 1
Cell (virus_11137,host_9435): 0 -> 1
Cell (virus_11137,host_109482): 0 -> 1
Cell (virus_11137,host_51298): 0 -> 1
Cell (virus_11137,host_392004): 0 -> 1
Cell (virus_11137,host_187014): 0 -> 1
Cell (virus_11137,host_526407): 0 -> 1
Cell (virus_11137,host_452653): 0 -> 1
Cell (virus_11137,host_225400): 0 -> 1
Cell (virus_11137,host_2015597): 0 -> 1
Cell (virus_11137,host_1207989): 0 -> 1
Cell (virus_11137,host_186991): 0 -> 1
Cell (virus_11137,host_249020): 0 -> 1
Cell (virus_11137,host_58069): 0 -> 1
Cell (virus_11137,host_159858): 0 -> 1
Cell (virus_11137,host_320431): 0 -> 1
Cell (virus_11137,host_178895): 0 -> 1
Cell (virus_11137,host_59477): 0 -> 1
Cell (virus_11137,host_89399): 0 -> 1
Cell (virus_11137,host_2603865): 0 -> 1
Cell (virus_11137,host_519041): 0 -> 1
Cell (virus_11137,host_49443): 0 -> 1
Cell (virus_11137,host_342862): 0 -> 1
Cell (virus_11137,host_337453): 0 -> 1
Cell (virus_11137,host_329870): 0 -> 1
Cell (virus_11137,host_549403): 0 -> 1
Cell (virus_11137,host_196297): 0 -> 1
Cell (virus_11137,host_385575): 0 -> 1
Cell (virus_11137,host_9403): 0 -> 1
Cell (virus_11137,host_58057): 0 -> 1
Cell (virus_11137,host_1410044): 0 -> 1
Cell (virus_11137,host_1898389): 0 -> 1
Cell (virus_11137,host_2853157): 0 -> 1
Cell (virus_11137,host_903567): 0 -> 1
Cell (virus_11137,host_58067): 0 -> 1
Cell (virus_11137,host_448084): 0 -> 1
Cell (virus_11137,host_58071): 0 -> 1
Cell (virus_11137,host_58065): 0 -> 1
