[iter 0] λ=0.5000 → flips=832
[iter 1] λ=0.7500 → flips=12347
[iter 2] λ=0.6250 → flips=5831
[iter 3] λ=0.5625 → flips=3606
[iter 4] λ=0.5938 → flips=5177
[iter 5] λ=0.5781 → flips=4587
[iter 6] λ=0.5703 → flips=4181
[iter 7] λ=0.5742 → flips=4353
[iter 8] λ=0.5762 → flips=4381
[iter 9] λ=0.5771 → flips=4566
[iter 10] λ=0.5767 → flips=4455
[iter 11] λ=0.5769 → flips=4455
[iter 12] λ=0.5770 → flips=4515
[iter 13] λ=0.5771 → flips=4515
[iter 14] λ=0.5771 → flips=4566
[iter 15] λ=0.5771 → flips=4566
[iter 16] λ=0.5771 → flips=4558
[iter 17] λ=0.5771 → flips=4515
[iter 18] λ=0.5771 → flips=4558
[iter 19] λ=0.5771 → flips=4515

Best λ=0.5770 → flips=4515, correct=1939/4530
Number of flips performed: 4515
Cell (virus_11137,host_257882): 0 -> 1
Cell (virus_11137,host_2015597): 0 -> 1
Cell (virus_11137,host_258925): 0 -> 1
Cell (virus_11137,host_329870): 0 -> 1
Cell (virus_11137,host_2853157): 0 -> 1
Cell (virus_11137,host_498220): 0 -> 1
Cell (virus_11137,host_58060): 0 -> 1
Cell (virus_11137,host_1381355): 0 -> 1
Cell (virus_11137,host_118856): 0 -> 1
Cell (virus_11137,host_94956): 0 -> 1
Cell (virus_11137,host_59476): 0 -> 1
Cell (virus_11137,host_138695): 0 -> 1
Cell (virus_11137,host_410852): 0 -> 1
Cell (virus_11137,host_574064): 0 -> 1
Cell (virus_11137,host_27634): 0 -> 1
Cell (virus_11137,host_51012): 0 -> 1
Cell (virus_11137,host_40229): 0 -> 1
Cell (virus_11137,host_9423): 0 -> 1
Cell (virus_11137,host_148061): 0 -> 1
Cell (virus_11137,host_148089): 0 -> 1
Cell (virus_11137,host_94961): 0 -> 1
Cell (virus_11137,host_3042450): 0 -> 1
Cell (virus_11137,host_9414): 0 -> 1
Cell (virus_11137,host_9433): 0 -> 1
Cell (virus_11137,host_438766): 0 -> 1
Cell (virus_11137,host_258934): 0 -> 1
Cell (virus_11137,host_479723): 0 -> 1
Cell (virus_11137,host_258863): 0 -> 1
Cell (virus_11137,host_999964): 0 -> 1
Cell (virus_11137,host_258953): 0 -> 1
Cell (virus_11137,host_109485): 0 -> 1
