[iter 0] λ=0.5000 → flips=26
[iter 1] λ=0.7500 → flips=6439
[iter 2] λ=0.8750 → flips=13742
[iter 3] λ=0.8125 → flips=10962
[iter 4] λ=0.7812 → flips=7656
[iter 5] λ=0.7969 → flips=8185
[iter 6] λ=0.7891 → flips=8155
[iter 7] λ=0.7852 → flips=7800
[iter 8] λ=0.7871 → flips=7800
[iter 9] λ=0.7881 → flips=7800
[iter 10] λ=0.7886 → flips=8155
[iter 11] λ=0.7883 → flips=8155
[iter 12] λ=0.7882 → flips=7800
[iter 13] λ=0.7883 → flips=7800
[iter 14] λ=0.7883 → flips=7800
[iter 15] λ=0.7883 → flips=7800
[iter 16] λ=0.7883 → flips=7800
[iter 17] λ=0.7883 → flips=7800
[iter 18] λ=0.7883 → flips=7800
[iter 19] λ=0.7883 → flips=8155

Best λ=0.7852 → flips=7800, correct=4107/7851
Number of flips performed: 7800
Cell (virus_11137,host_105273): 0 -> 1
Cell (virus_11137,host_187011): 0 -> 1
Cell (virus_11137,host_375553): 0 -> 1
Cell (virus_11137,host_246814): 0 -> 1
Cell (virus_11137,host_294653): 0 -> 1
Cell (virus_11137,host_59473): 0 -> 1
Cell (virus_11137,host_109478): 0 -> 1
Cell (virus_11137,host_9435): 0 -> 1
Cell (virus_11137,host_59463): 0 -> 1
Cell (virus_11137,host_109480): 0 -> 1
Cell (virus_11137,host_1633875): 0 -> 1
Cell (virus_11137,host_519446): 0 -> 1
Cell (virus_11137,host_2528591): 0 -> 1
Cell (virus_11137,host_109482): 0 -> 1
Cell (virus_11137,host_51298): 0 -> 1
Cell (virus_11137,host_452653): 0 -> 1
Cell (virus_11137,host_138979): 0 -> 1
Cell (virus_11137,host_452654): 0 -> 1
Cell (virus_11137,host_587652): 0 -> 1
Cell (virus_11137,host_155915): 0 -> 1
Cell (virus_11137,host_225400): 0 -> 1
Cell (virus_11137,host_177185): 0 -> 1
Cell (virus_11137,host_187017): 0 -> 1
Cell (virus_11137,host_270698): 0 -> 1
Cell (virus_11137,host_334201): 0 -> 1
Cell (virus_11137,host_249020): 0 -> 1
Cell (virus_11137,host_463808): 0 -> 1
Cell (virus_11137,host_58069): 0 -> 1
Cell (virus_11137,host_376555): 0 -> 1
Cell (virus_11137,host_169756): 0 -> 1
Cell (virus_11137,host_188572): 0 -> 1
Cell (virus_11137,host_196889): 0 -> 1
Cell (virus_11137,host_867892): 0 -> 1
Cell (virus_11137,host_337452): 0 -> 1
Cell (virus_11137,host_320431): 0 -> 1
Cell (virus_11137,host_2603866): 0 -> 1
