[iter 0] λ=0.5000 → flips=3572
[iter 1] λ=0.2500 → flips=0
[iter 2] λ=0.3750 → flips=186
[iter 3] λ=0.4375 → flips=818
[iter 4] λ=0.4688 → flips=1408
[iter 5] λ=0.4844 → flips=2175
[iter 6] λ=0.4922 → flips=2942
[iter 7] λ=0.4961 → flips=3184
[iter 8] λ=0.4941 → flips=3012
[iter 9] λ=0.4951 → flips=3180
[iter 10] λ=0.4946 → flips=3092
[iter 11] λ=0.4949 → flips=3180
[iter 12] λ=0.4948 → flips=3092
[iter 13] λ=0.4948 → flips=3093
[iter 14] λ=0.4948 → flips=3094
[iter 15] λ=0.4949 → flips=3180
[iter 16] λ=0.4949 → flips=3180
[iter 17] λ=0.4948 → flips=3094
[iter 18] λ=0.4948 → flips=3180
[iter 19] λ=0.4948 → flips=3180

Best λ=0.4948 → flips=3094, correct=1981/3135
Number of flips performed: 3094
Cell (virus_11137,host_105295): 0 -> 1
Cell (virus_11137,host_51300): 0 -> 1
Cell (virus_11137,host_3380546): 0 -> 1
Cell (virus_11137,host_109482): 0 -> 1
Cell (virus_11137,host_1911917): 0 -> 1
Cell (virus_11137,host_138977): 0 -> 1
Cell (virus_11137,host_587652): 0 -> 1
Cell (virus_11137,host_385037): 0 -> 1
Cell (virus_11137,host_334201): 0 -> 1
Cell (virus_11137,host_302402): 0 -> 1
Cell (virus_11137,host_58069): 0 -> 1
Cell (virus_11137,host_188570): 0 -> 1
Cell (virus_11137,host_608708): 0 -> 1
Cell (virus_11137,host_519041): 0 -> 1
Cell (virus_11137,host_59479): 0 -> 1
Cell (virus_11137,host_385575): 0 -> 1
Cell (virus_11137,host_58057): 0 -> 1
Cell (virus_11137,host_77231): 0 -> 1
Cell (virus_11137,host_58067): 0 -> 1
Cell (virus_11137,host_448084): 0 -> 1
Cell (virus_11137,host_58083): 0 -> 1
Cell (virus_11137,host_77223): 0 -> 1
Cell (virus_11137,host_9408): 0 -> 1
Cell (virus_11137,host_40233): 0 -> 1
Cell (virus_11137,host_574064): 0 -> 1
Cell (virus_11137,host_40230): 0 -> 1
Cell (virus_11137,host_51012): 0 -> 1
Cell (virus_11137,host_40224): 0 -> 1
Cell (virus_11137,host_192403): 0 -> 1
Cell (virus_11137,host_196700): 0 -> 1
